snapshot_fecha_key,fecha_arribo_gye_key,fecha_salida_autorizada_key,fecha_arribo_key,fecha_cas_key,plan_llegada_grupasa_key,plan_llegada_patio_key,plan_devolucion_vacio_key,contenedor_key,status_key,bodega_key,fecha_snapshot,contenedor_id,pedido,parcial,naviera,puerto,deposito_vacio,fecha_arribo_gye,fecha_salida_autorizada,fecha_arribo,fecha_cas,plan_llegada_grupasa,hora_descarga,plan_slot_grupasa,tipo_asignacion_grupasa,plan_llegada_patio,plan_devolucion_vacio,cumplimiento_grupasa,cumplimiento_galagans,dias_puerto_a_patio,dias_patio_a_bodega,dias_bodega_a_deposito,alerta_cas,cas_vencido
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,704,30,0,2026-03-27,MSMU7710422,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,707,30,0,2026-03-27,MSMU7799488,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260311,20260307,20260311,710,10,9,2026-03-27,MSMU7895286,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-11,,,directa_hoja,2026-03-07,2026-03-11,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,715,10,14,2026-03-27,MSMU8096751,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,722,30,0,2026-03-27,MSMU8187661,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,723,10,9,2026-03-27,MSMU8207330,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260321,724,10,9,2026-03-27,MSMU8274576,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-21,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260306,20260309,20260312,20260327,20260318,20260312,20260318,725,10,9,2026-03-27,MSMU8336301,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-12,2026-03-27,2026-03-18,,,directa_hoja,2026-03-12,2026-03-18,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,730,10,9,2026-03-27,MSMU8626110,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,731,30,0,2026-03-27,MSMU8647788,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,738,30,0,2026-03-27,MSMU8912578,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,743,30,0,2026-03-27,MSNU5139180,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,744,30,0,2026-03-27,MSNU5140746,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260321,746,10,9,2026-03-27,MSNU5203778,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-21,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,747,30,0,2026-03-27,MSNU5216374,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260311,20260327,20260319,20260311,20260320,750,10,9,2026-03-27,MSNU5329998,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-11,2026-03-27,2026-03-19,,,directa_hoja,2026-03-11,2026-03-20,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,752,10,14,2026-03-27,MSNU5427490,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,753,10,14,2026-03-27,MSNU5427660,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,756,10,9,2026-03-27,MSNU5478646,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,759,10,14,2026-03-27,MSNU5605801,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,761,30,0,2026-03-27,MSNU5672081,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,764,30,0,2026-03-27,MSNU5843116,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,769,30,0,2026-03-27,MSNU6083044,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,777,30,0,2026-03-27,MSNU6764686,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260214,20260219,20260221,20260306,20260305,20260221,20260305,778,10,9,2026-03-27,MSNU6814771,8000215 P1 FSC GG,RE-54392,MSC,TPG,MEDLOG,2026-02-14,2026-02-19,2026-02-21,2026-03-06,2026-03-05,,,directa_hoja,2026-02-21,2026-03-05,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260321,779,10,9,2026-03-27,MSNU7058724,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-21,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260306,20260309,20260313,20260326,20260320,20260313,20260321,784,10,9,2026-03-27,MSNU7300859,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-13,2026-03-26,2026-03-20,,,directa_hoja,2026-03-13,2026-03-21,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,786,10,14,2026-03-27,MSNU7366943,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,787,10,14,2026-03-27,MSNU7384150,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,796,30,0,2026-03-27,MSNU7832785,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260312,20260327,20260318,20260312,20260318,804,10,9,2026-03-27,MSNU8423117,8000229 P1 FSC GE,RE-06198,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-12,2026-03-27,2026-03-18,,,directa_hoja,2026-03-12,2026-03-18,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260320,20260323,20260326,20260409,,20260326,,805,30,0,2026-03-27,MSNU8498482,8000236 P4 FSC GE,RE-04220,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-23,2026-03-26,2026-04-09,,,,directa_hoja,2026-03-26,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,806,30,0,2026-03-27,MSNU8499848,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260306,20260309,20260314,20260326,20260320,20260314,20260321,812,10,9,2026-03-27,MSNU9008846,8000215 P2 FSC GE,RE-06205,MSC,NAPORTEC,MEDLOG,2026-03-06,2026-03-09,2026-03-14,2026-03-26,2026-03-20,,,directa_hoja,2026-03-14,2026-03-21,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,813,10,9,2026-03-27,MSNU9064201,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260310,20260307,20260310,817,10,9,2026-03-27,MSNU9170760,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-10,,,directa_hoja,2026-03-07,2026-03-10,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260317,818,10,9,2026-03-27,MSNU9305741,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-17,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,824,30,0,2026-03-27,MSNU9712686,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260317,826,10,9,2026-03-27,MSNU9754737,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-17,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260308,20260309,20260312,20260328,20260325,20260312,20260325,828,10,9,2026-03-27,MTSU9624380,8000261 P1 P2 P3 P4 P5 FSC GG,RE-06142,MAERKS,TPG,OPACIFIC,2026-03-08,2026-03-09,2026-03-12,2026-03-28,2026-03-25,,,directa_hoja,2026-03-12,2026-03-25,PENDIENTE,CUMPLE,4.0,,,False,False
20260327,20260308,20260309,20260311,20260328,20260323,20260311,20260323,839,10,9,2026-03-27,SEGU4261866,8000261 P1 P2 P3 P4 P5 FSC GG,RE-06142,MAERKS,TPG,OPACIFIC,2026-03-08,2026-03-09,2026-03-11,2026-03-28,2026-03-23,,,directa_hoja,2026-03-11,2026-03-23,PENDIENTE,CUMPLE,3.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,843,30,0,2026-03-27,SEGU9409391,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,844,30,0,2026-03-27,SEGU9425643,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,848,30,0,2026-03-27,SEKU4088694,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,859,10,14,2026-03-27,SEKU6778960,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,861,10,9,2026-03-27,SEKU6822127,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260312,20260316,20260319,20260401,,20260319,,869,30,0,2026-03-27,SEKU9248516,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,,,,directa_hoja,2026-03-19,,SIN_PLAN,CUMPLE,7.0,,,False,False
20260327,20260307,20260314,20260314,20260316,20260316,20260314,20260316,874,10,14,2026-03-27,SMLU3136960,5700011297 - 5700011298,,CITYCOLD,CGSA,RFS,2026-03-07,2026-03-14,2026-03-14,2026-03-16,2026-03-16,,,directa_hoja,2026-03-14,2026-03-16,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,,20260227,20260228,20260203,20260203,20260228,20260302,875,10,8,2026-03-27,SMLU3138557,5700011203 / 5700011204,,,CGSA,RFS,,2026-02-27,2026-02-28,2026-02-03,2026-02-03,,,directa_hoja,2026-02-28,2026-03-02,PENDIENTE,CUMPLE,1.0,,,False,False
20260327,,20260227,20260228,20260203,20260203,20260228,20260302,876,10,8,2026-03-27,SMLU7867243,5700011203 / 5700011204,,,CGSA,RFS,,2026-02-27,2026-02-28,2026-02-03,2026-02-03,,,directa_hoja,2026-02-28,2026-03-02,PENDIENTE,CUMPLE,1.0,,,False,False
20260327,20260307,20260314,20260314,20260316,20260316,20260314,20260316,877,10,14,2026-03-27,SMLU7915043,5700011297 - 5700011298,,CITYCOLD,CGSA,RFS,2026-03-07,2026-03-14,2026-03-14,2026-03-16,2026-03-16,,,directa_hoja,2026-03-14,2026-03-16,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260312,20260316,20260320,20260401,20260328,20260320,,883,30,0,2026-03-27,SZLU9663840,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-20,2026-04-01,2026-03-28,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260312,20260316,20260320,20260401,20260328,20260320,,884,30,0,2026-03-27,SZLU9866540,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-20,2026-04-01,2026-03-28,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,886,20,9,2026-03-27,SZLU9916403,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,CUMPLE,CUMPLE,7.0,1.0,,False,False
20260327,20260316,20260318,20260320,20260404,,20260320,,887,30,0,2026-03-27,TCKU6524496,8000256 P1 FSC GE,RE-05271,MAERKS,TPG,OPACIFIC,2026-03-16,2026-03-18,2026-03-20,2026-04-04,,,,directa_hoja,2026-03-20,,SIN_PLAN,CUMPLE,4.0,,,False,False
20260327,20260308,20260309,20260312,20260328,20260325,20260312,20260324,888,10,9,2026-03-27,TCKU6959879,8000261 P1 P2 P3 P4 P5 FSC GG,RE-06142,MAERKS,TPG,OPACIFIC,2026-03-08,2026-03-09,2026-03-12,2026-03-28,2026-03-25,,,directa_hoja,2026-03-12,2026-03-24,PENDIENTE,CUMPLE,4.0,,,False,False
20260327,20260308,20260309,20260312,20260328,20260324,20260312,20260324,891,10,9,2026-03-27,TCKU7766637,8000261 P1 P2 P3 P4 P5 FSC GG,RE-06142,MAERKS,TPG,OPACIFIC,2026-03-08,2026-03-09,2026-03-12,2026-03-28,2026-03-24,,,directa_hoja,2026-03-12,2026-03-24,PENDIENTE,CUMPLE,4.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,894,30,0,2026-03-27,TCLU1242558,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260303,20260306,20260309,20260318,20260311,20260309,20260316,896,10,14,2026-03-27,TCLU3379977,5700011308 P2 ARCLAD GE,RE-05572,HALO,TPG,TPG,2026-03-03,2026-03-06,2026-03-09,2026-03-18,2026-03-11,,,directa_hoja,2026-03-09,2026-03-16,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260317,897,10,9,2026-03-27,TCLU4991781,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-17,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260311,20260307,20260311,899,10,9,2026-03-27,TCLU7223513,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-11,,,directa_hoja,2026-03-07,2026-03-11,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260313,20260310,20260313,900,10,14,2026-03-27,TCLU7769905,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-13,,,directa_hoja,2026-03-10,2026-03-13,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260302,20260305,20260307,20260322,20260313,20260307,20260318,907,10,9,2026-03-27,TCNU1383701,8000271 P1 FSC GE,RE-05719,HALO,TPG,TPG,2026-03-02,2026-03-05,2026-03-07,2026-03-22,2026-03-13,,,directa_hoja,2026-03-07,2026-03-18,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260315,20260318,20260321,20260329,,20260321,,909,30,0,2026-03-27,TCNU1420404,5700011284 P1 P3 GE,RE-06848,MSC,TPG,MEDLOG,2026-03-15,2026-03-18,2026-03-21,2026-03-29,,,,directa_hoja,2026-03-21,,SIN_PLAN,CUMPLE,6.0,,,False,False
20260327,20260308,20260309,20260312,20260328,20260325,20260312,20260325,911,10,9,2026-03-27,TCNU1830688,8000261 P1 P2 P3 P4 P5 FSC GG,RE-06142,MAERKS,TPG,OPACIFIC,2026-03-08,2026-03-09,2026-03-12,2026-03-28,2026-03-25,,,directa_hoja,2026-03-12,2026-03-25,PENDIENTE,CUMPLE,4.0,,,False,False
20260327,20260308,20260309,20260311,20260328,20260323,20260311,20260326,915,10,9,2026-03-27,TCNU4471236,8000261 P1 P2 P3 P4 P5 FSC GG,RE-06142,MAERKS,TPG,OPACIFIC,2026-03-08,2026-03-09,2026-03-11,2026-03-28,2026-03-23,,,directa_hoja,2026-03-11,2026-03-26,PENDIENTE,CUMPLE,3.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,920,10,14,2026-03-27,TCNU9368236,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260302,20260305,20260307,20260322,20260312,20260307,20260312,923,10,9,2026-03-27,TEMU7499601,8000271 P1 FSC GE,RE-05719,HALO,TPG,TPG,2026-03-02,2026-03-05,2026-03-07,2026-03-22,2026-03-12,,,directa_hoja,2026-03-07,2026-03-12,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260220,20260225,20260225,20260312,20260307,20260225,20260307,924,10,9,2026-03-27,TEMU7598800,8000235 P1 FSC GE,RE-54923,CMA CGM,TPG,BLASTI,2026-02-20,2026-02-25,2026-02-25,2026-03-12,2026-03-07,,,directa_hoja,2026-02-25,2026-03-07,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260317,20260310,20260318,925,10,9,2026-03-27,TEMU7643323,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-17,,,directa_hoja,2026-03-10,2026-03-18,CUMPLE,CUMPLE,5.0,7.0,1.0,False,False
20260327,20260315,20260317,20260320,20260329,20260327,20260320,,926,30,0,2026-03-27,TEMU7964030,5700011108 P2 GG,RE-07749,MSC,TPG,MEDLOG,2026-03-15,2026-03-17,2026-03-20,2026-03-29,2026-03-27,,,directa_hoja,2026-03-20,,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260301,20260305,20260307,20260321,20260311,20260307,20260311,929,10,9,2026-03-27,TEMU8184933,8000218 P1 FSC GE,RE-54910,MSC,NAPORTEC,MEDLOG,2026-03-01,2026-03-05,2026-03-07,2026-03-21,2026-03-11,,,directa_hoja,2026-03-07,2026-03-11,PENDIENTE,CUMPLE,6.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,935,30,0,2026-03-27,TEMU9109111,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260312,20260316,20260319,20260401,20260328,20260319,,937,30,0,2026-03-27,TEMU9268685,8000239 P1 FSC GE,RE-04663,CMA CGM,TPG,BLASTI,2026-03-12,2026-03-16,2026-03-19,2026-04-01,2026-03-28,,,directa_hoja,2026-03-19,,PENDIENTE,CUMPLE,7.0,,,False,False
20260327,20260305,20260309,20260310,20260319,20260315,20260310,20260315,946,10,14,2026-03-27,TGBU5908254,5700011067 P5 - 8000203 P2 - 212 P5 - 8000242 P4 F,RE-05174,MSC,TPG,MEDLOG,2026-03-05,2026-03-09,2026-03-10,2026-03-19,2026-03-15,,,directa_hoja,2026-03-10,2026-03-15,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260302,20260305,20260307,20260322,20260312,20260307,20260312,949,10,9,2026-03-27,TGBU6115960,8000271 P1 FSC GE,RE-05719,HALO,TPG,TPG,2026-03-02,2026-03-05,2026-03-07,2026-03-22,2026-03-12,,,directa_hoja,2026-03-07,2026-03-12,PENDIENTE,CUMPLE,5.0,,,False,False
20260327,20260215,20260219,20260223,20260307,20260306,20260223,20260306,950,10,9,2026-03-27,TGBU6181196,8000214 P2 FSC GG,RE-54128,MSC,NAPORTEC,MEDLOG,2026-02-15,2026-02-19,2026-02-23,2026-03-07,2026-03-06,,,directa_hoja,2026-02-23,2026-03-06,PENDIENTE,CUMPLE,8.0,,,False,False
20260327,20260308,20260309,20260312,20260328,20260323,20260312,20260323,954,10,9,2026-03-27,TGBU6688220,8000261 P1 P2 P3 P4 P5 FSC GG,RE-06142,MAERKS,TPG,OPACIFIC,2026-03-08,2026-03-09,2026-03-12,2026-03-28,2026-03-23,,,directa_hoja,2026-03-12,2026-03-23,PENDIENTE,CUMPLE,4.0,,,False,False
20260327,20260320,20260324,20260325,20260409,,20260325,,955,30,0,2026-03-27,TGBU7170977,8000236 P1 FSC GE,RE-03395,MSC,NAPORTEC,MEDLOG,2026-03-20,2026-03-24,2026-03-25,2026-04-09,,,,directa_hoja,2026-03-25,,SIN_PLAN,CUMPLE,5.0,,,False,False
